source_image,object_name,environment,bbox_x,bbox_y,bbox_w,bbox_h,object_area
train488.jpg,train488_obj1,non_snow,76,3,310,262,37658.0
train489.jpg,train489_obj1,non_snow,16,109,602,471,107290.0
train49.jpg,train49_obj1,non_snow,368,87,603,545,160218.0
train490.jpg,train490_obj1,non_snow,230,276,703,694,286314.0
train491.jpg,train491_obj1,non_snow,127,42,311,624,70143.0
train492.jpg,train492_obj1,non_snow,236,98,249,544,65052.0
train493.jpg,train493_obj1,non_snow,0,104,567,293,71722.0
train494.jpg,train494_obj1,non_snow,290,159,203,256,19444.0
train495.jpg,train495_obj1,non_snow,85,48,181,290,33200.0
train496.jpg,train496_obj1,non_snow,342,119,127,152,12122.0
train497.jpg,train497_obj1,non_snow,396,192,74,114,5514.0
train498.jpg,train498_obj1,non_snow,234,0,270,407,65554.0
train499.jpg,train499_obj1,non_snow,66,6,502,627,161847.0
train5.jpg,train5_obj1,non_snow,163,206,118,100,7514.0
train50.jpg,train50_obj1,non_snow,24,7,331,466,95591.0
train500.jpg,train500_obj1,non_snow,218,66,330,354,66996.0
train501.jpg,train501_obj1,non_snow,282,365,215,225,32305.0
train502.jpg,train502_obj1,non_snow,15,214,1161,842,450564.0
train503.jpg,train503_obj1,non_snow,3,61,603,545,141002.0
train504.jpg,train504_obj1,non_snow,162,32,505,808,171381.0
train505.jpg,train505_obj1,non_snow,98,86,471,486,82688.0
train506.jpg,train506_obj1,non_snow,339,93,812,1403,557231.0
train507.jpg,train507_obj1,non_snow,8,40,660,817,338264.0
train508.jpg,train508_obj1,non_snow,337,261,465,514,130959.0
train509.jpg,train509_obj1,non_snow,168,125,384,692,139325.0
train51.jpg,train51_obj1,non_snow,434,155,777,475,205953.0
train510.jpg,train510_obj1,non_snow,74,14,544,734,259805.0
train511.jpg,train511_obj1,non_snow,57,7,502,785,173429.0
train512.jpg,train512_obj1,non_snow,84,59,225,540,65216.0
train513.jpg,train513_obj1,non_snow,52,11,437,925,213788.0
train514.jpg,train514_obj1,non_snow,125,109,543,413,107511.0
train515.jpg,train515_obj1,non_snow,0,111,751,749,290505.0
train516.jpg,train516_obj1,non_snow,0,0,556,729,287488.0
train517.jpg,train517_obj1,non_snow,321,255,230,520,73318.0
train518.jpg,train518_obj1,non_snow,371,101,177,384,32015.0
train519.jpg,train519_obj1,non_snow,116,258,544,336,47484.0
train52.jpg,train52_obj1,non_snow,357,133,169,373,34871.0
train520.jpg,train520_obj1,non_snow,292,200,192,290,29388.0
train521.jpg,train521_obj1,non_snow,0,347,613,303,87740.0
train522.jpg,train522_obj1,non_snow,200,186,398,581,134138.0
train523.jpg,train523_obj1,non_snow,166,162,352,204,30383.0
train524.jpg,train524_obj1,non_snow,238,21,286,634,124164.0
train525.jpg,train525_obj1,non_snow,363,158,243,374,53270.0
train526.jpg,train526_obj1,non_snow,89,127,525,296,93980.0
train527.jpg,train527_obj1,non_snow,348,182,775,775,293914.0
train528.jpg,train528_obj1,non_snow,128,150,234,320,45275.0
train529.jpg,train529_obj1,non_snow,257,140,110,285,21700.0
train53.jpg,train53_obj1,non_snow,381,191,147,317,24973.0
train530.jpg,train530_obj1,non_snow,0,110,726,560,239281.0
train531.jpg,train531_obj1,non_snow,18,5,504,584,155901.0
train532.jpg,train532_obj1,non_snow,205,61,364,720,151208.0
train533.jpg,train533_obj1,non_snow,137,27,481,763,159975.0
train534.jpg,train534_obj1,non_snow,351,12,329,733,143724.0
train535.jpg,train535_obj1,non_snow,406,66,342,683,172922.0
train536.jpg,train536_obj1,non_snow,153,44,454,633,89698.0
train537.jpg,train537_obj1,non_snow,166,102,425,427,85958.0
train538.jpg,train538_obj1,non_snow,463,162,708,775,332879.0
train539.jpg,train539_obj1,non_snow,58,10,639,799,188854.0
train54.jpg,train54_obj1,non_snow,540,241,308,388,73213.0
train540.jpg,train540_obj1,non_snow,43,218,252,307,49276.0
train541.jpg,train541_obj1,non_snow,260,506,215,342,28061.0
train542.jpg,train542_obj1,non_snow,7,143,644,486,138936.0
train543.jpg,train543_obj1,non_snow,272,140,307,331,52948.0
train544.jpg,train544_obj1,non_snow,70,312,553,243,65323.0
train545.jpg,train545_obj1,non_snow,170,71,388,744,121250.0
train546.jpg,train546_obj1,non_snow,336,635,71,275,13633.0
train547.jpg,train547_obj1,non_snow,14,43,319,412,64013.0
train548.jpg,train548_obj1,non_snow,54,331,347,225,36029.0
train549.jpg,train549_obj1,non_snow,0,70,3509,1949,3118342.0
train55.jpg,train55_obj1,non_snow,582,208,272,420,69850.0
train550.jpg,train550_obj1,non_snow,72,235,449,307,72624.0
train551.jpg,train551_obj1,non_snow,175,271,390,302,78031.0
train552.jpg,train552_obj1,non_snow,29,19,683,713,264181.0
train553.jpg,train553_obj1,non_snow,14,42,708,675,294039.0
train554.jpg,train554_obj1,non_snow,352,25,271,467,99013.0
train555.jpg,train555_obj1,non_snow,0,28,707,674,271611.0
train556.jpg,train556_obj1,non_snow,258,117,395,322,70641.0
train557.jpg,train557_obj1,non_snow,71,283,394,370,91208.0
train558.jpg,train558_obj1,non_snow,162,271,253,184,22150.0
train559.jpg,train559_obj1,non_snow,113,170,241,425,54475.0
train56.jpg,train56_obj1,non_snow,53,10,308,238,34203.0
train560.jpg,train560_obj1,non_snow,181,149,348,331,49373.0
train561.jpg,train561_obj1,non_snow,62,38,520,457,139262.0
train562.jpg,train562_obj1,non_snow,67,219,221,167,17830.0
train563.jpg,train563_obj1,non_snow,225,296,130,227,18228.0
train564.jpg,train564_obj1,non_snow,114,23,579,699,166480.0
train565.jpg,train565_obj1,non_snow,52,28,694,710,248493.0
train566.jpg,train566_obj1,non_snow,135,161,493,302,72475.0
train567.jpg,train567_obj1,non_snow,200,67,355,739,154415.0
train568.jpg,train568_obj1,non_snow,189,27,366,827,215086.0
train569.jpg,train569_obj1,non_snow,0,55,588,692,277295.0
train57.jpg,train57_obj1,non_snow,557,272,238,357,58635.0
train570.jpg,train570_obj1,non_snow,192,129,309,552,83184.0
train571.jpg,train571_obj1,non_snow,111,189,507,461,120539.0
train572.jpg,train572_obj1,non_snow,23,123,674,584,271047.0
train573.jpg,train573_obj1,non_snow,472,79,213,346,45984.0
train574.jpg,train574_obj1,non_snow,328,230,498,409,112480.0
train575.jpg,train575_obj1,non_snow,1,29,713,718,257883.0
train576.jpg,train576_obj1,non_snow,3,131,995,931,530522.0
train577.jpg,train577_obj1,non_snow,133,90,311,538,79024.0
train578.jpg,train578_obj1,non_snow,468,158,611,797,325655.0
train579.jpg,train579_obj1,non_snow,577,106,656,847,350309.0
train58.jpg,train58_obj1,non_snow,488,277,343,353,69155.0
train580.jpg,train580_obj1,non_snow,315,353,276,171,31935.0
train581.jpg,train581_obj1,non_snow,245,8,298,773,148056.0
train582.jpg,train582_obj1,non_snow,454,238,765,385,144717.0
train583.jpg,train583_obj1,non_snow,612,292,1079,733,241743.0
train584.jpg,train584_obj1,snow,758,345,150,172,17106.0
train585.jpg,train585_obj1,snow,755,334,159,184,18136.0
train586.jpg,train586_obj1,non_snow,757,326,158,194,19443.0
train587.jpg,train587_obj1,non_snow,48,37,255,284,45012.0
train588.jpg,train588_obj1,non_snow,391,245,686,1281,532396.0
train589.jpg,train589_obj1,non_snow,0,11,727,737,333244.0
train59.jpg,train59_obj1,non_snow,588,350,459,279,64863.0
train590.jpg,train590_obj1,non_snow,68,71,529,246,89753.0
train591.jpg,train591_obj1,non_snow,773,306,150,197,19214.0
train592.jpg,train592_obj1,non_snow,777,297,139,208,20084.0
train593.jpg,train593_obj1,non_snow,66,224,357,606,68700.0
train594.jpg,train594_obj1,non_snow,789,260,139,237,26437.0
train595.jpg,train595_obj1,non_snow,425,235,306,376,61116.0
train596.jpg,train596_obj1,non_snow,119,135,439,423,96253.0
train597.jpg,train597_obj1,non_snow,571,79,63,76,3380.0
train598.jpg,train598_obj1,non_snow,566,67,85,92,5553.0
train599.jpg,train599_obj1,non_snow,535,66,99,95,5466.0
train6.jpg,train6_obj1,non_snow,215,137,437,143,29578.0
train60.jpg,train60_obj1,non_snow,584,349,584,268,56325.0
train600.jpg,train600_obj1,non_snow,0,72,1498,1028,782163.0
train601.jpg,train601_obj1,non_snow,559,61,75,97,4208.0
train602.jpg,train602_obj1,non_snow,576,59,56,97,3628.0
train603.jpg,train603_obj1,non_snow,161,79,210,358,36246.0
train604.jpg,train604_obj1,non_snow,120,42,278,216,38220.0
train605.jpg,train605_obj1,non_snow,568,52,65,106,3974.0
train606.jpg,train606_obj1,non_snow,463,241,195,95,10440.0
train607.jpg,train607_obj1,non_snow,459,240,197,107,11637.0
train608.jpg,train608_obj1,non_snow,14,58,311,283,41413.0
train609.jpg,train609_obj1,non_snow,468,240,187,121,11480.0
train61.jpg,train61_obj1,non_snow,64,70,308,429,79087.0
train610.jpg,train610_obj1,non_snow,476,222,175,119,10631.0
train611.jpg,train611_obj1,non_snow,404,350,225,112,17007.0
train612.jpg,train612_obj1,non_snow,494,220,152,115,10676.0
train613.jpg,train613_obj1,non_snow,546,243,92,195,13521.0
train614.jpg,train614_obj1,non_snow,542,223,97,225,17303.0
train615.jpg,train615_obj1,non_snow,489,279,176,186,17191.0
train616.jpg,train616_obj1,non_snow,0,2,512,597,122044.0
train617.jpg,train617_obj1,non_snow,491,306,163,152,12283.0
train618.jpg,train618_obj1,non_snow,108,100,227,181,20665.0
train619.jpg,train619_obj1,non_snow,514,306,138,138,12175.0
train62.jpg,train62_obj1,non_snow,564,329,598,209,46841.0
train620.jpg,train620_obj1,non_snow,433,10,414,699,207590.0
train621.jpg,train621_obj1,non_snow,504,294,199,159,17948.0
train622.jpg,train622_obj1,non_snow,420,248,275,198,23862.0
train623.jpg,train623_obj1,non_snow,698,323,166,304,29728.0
train624.jpg,train624_obj1,non_snow,385,272,228,172,20173.0
train625.jpg,train625_obj1,non_snow,699,285,159,342,34158.0
train626.jpg,train626_obj1,snow,394,356,179,178,15926.0
train627.jpg,train627_obj1,snow,703,224,150,404,39129.0
train628.jpg,train628_obj1,snow,696,191,146,437,42365.0
train629.jpg,train629_obj1,snow,683,183,151,445,44264.0
train63.jpg,train63_obj1,non_snow,607,332,596,179,44739.0
train630.jpg,train630_obj1,non_snow,364,192,137,374,33422.0
train631.jpg,train631_obj1,non_snow,585,248,362,320,56168.0
train632.jpg,train632_obj1,non_snow,620,328,117,102,5179.0
train633.jpg,train633_obj1,non_snow,716,165,198,449,54728.0
train634.jpg,train634_obj1,non_snow,306,64,276,584,72256.0
train635.jpg,train635_obj1,non_snow,371,286,255,169,18085.0
train636.jpg,train636_obj1,non_snow,723,163,187,453,49957.0
train637.jpg,train637_obj1,non_snow,711,171,195,449,46973.0
train638.jpg,train638_obj1,non_snow,698,168,188,409,47777.0
train639.jpg,train639_obj1,non_snow,699,153,185,472,57250.0
train64.jpg,train64_obj1,non_snow,604,334,607,172,40937.0
train640.jpg,train640_obj1,snow,669,160,201,492,53258.0
train641.jpg,train641_obj1,snow,661,176,180,473,55025.0
train642.jpg,train642_obj1,snow,622,150,198,503,59071.0
train643.jpg,train643_obj1,non_snow,604,149,200,527,58597.0
train644.jpg,train644_obj1,non_snow,762,155,162,522,43300.0
train645.jpg,train645_obj1,non_snow,729,166,179,452,50175.0
train646.jpg,train646_obj1,non_snow,317,435,415,156,37961.0
train647.jpg,train647_obj1,snow,139,41,535,758,259722.0
train648.jpg,train648_obj1,non_snow,486,200,173,371,38455.0
train649.jpg,train649_obj1,snow,395,273,177,262,23432.0
train65.jpg,train65_obj1,non_snow,221,87,554,318,74001.0
train650.jpg,train650_obj1,snow,405,282,209,248,25500.0
train651.jpg,train651_obj1,snow,429,253,197,289,27634.0
train652.jpg,train652_obj1,snow,450,187,175,351,29300.0
train653.jpg,train653_obj1,snow,461,115,165,430,33372.0
train654.jpg,train654_obj1,snow,474,84,134,459,36825.0
train655.jpg,train655_obj1,non_snow,333,412,393,182,32386.0
train656.jpg,train656_obj1,non_snow,309,104,729,452,103606.0
train657.jpg,train657_obj1,non_snow,286,1,724,717,200870.0
train658.jpg,train658_obj1,non_snow,403,1,354,702,136327.0
train659.jpg,train659_obj1,non_snow,335,388,363,212,38911.0
train66.jpg,train66_obj1,non_snow,202,106,713,413,81398.0
train660.jpg,train660_obj1,non_snow,291,190,454,495,104005.0
train661.jpg,train661_obj1,non_snow,136,49,970,669,426556.0
train662.jpg,train662_obj1,snow,254,98,1789,779,759771.0
train663.jpg,train663_obj1,non_snow,450,43,824,673,359744.0
train664.jpg,train664_obj1,non_snow,477,100,797,615,290169.0
train665.jpg,train665_obj1,non_snow,520,64,756,652,306326.0
train666.jpg,train666_obj1,non_snow,341,364,357,230,46315.0
train667.jpg,train667_obj1,non_snow,28,0,605,461,158978.0
train668.jpg,train668_obj1,non_snow,16,2,317,375,56061.0
train669.jpg,train669_obj1,non_snow,343,321,399,271,58866.0
train67.jpg,train67_obj1,non_snow,208,107,712,325,69440.0
train670.jpg,train670_obj1,non_snow,356,323,387,264,55853.0
train671.jpg,train671_obj1,non_snow,327,0,871,688,383474.0
train672.jpg,train672_obj1,snow,0,216,566,458,143936.0
train673.jpg,train673_obj1,non_snow,289,326,387,632,152362.0
train674.jpg,train674_obj1,non_snow,0,67,588,813,303689.0
train675.jpg,train675_obj1,non_snow,410,266,142,186,16994.0
train676.jpg,train676_obj1,snow,1089,284,3086,2892,3502112.0
train677.jpg,train677_obj1,snow,372,644,571,580,143835.0
train678.jpg,train678_obj1,snow,199,161,320,498,112306.0
train679.jpg,train679_obj1,snow,46,55,287,208,31085.0
train68.jpg,train68_obj1,non_snow,91,0,258,389,66681.0
train680.jpg,train680_obj1,non_snow,400,202,91,191,10026.0
train681.jpg,train681_obj1,snow,198,204,449,880,201783.0
train682.jpg,train682_obj1,non_snow,17,154,479,702,216955.0
train683.jpg,train683_obj1,non_snow,276,171,511,437,117919.0
train684.jpg,train684_obj1,non_snow,290,194,103,157,10656.0
train685.jpg,train685_obj1,non_snow,692,167,258,433,51364.0
train686.jpg,train686_obj1,non_snow,336,315,402,279,58591.0
train687.jpg,train687_obj1,non_snow,682,332,319,292,41193.0
train688.jpg,train688_obj1,non_snow,262,250,704,350,111888.0
train689.jpg,train689_obj1,snow,193,52,324,551,84961.0
train69.jpg,train69_obj1,non_snow,236,340,586,265,97359.0
train690.jpg,train690_obj1,snow,618,338,81,86,3246.0
train691.jpg,train691_obj1,snow,646,321,85,111,4331.0
train692.jpg,train692_obj1,snow,685,321,126,154,8577.0
train693.jpg,train693_obj1,non_snow,259,255,138,34,2019.0
train694.jpg,train694_obj1,snow,599,332,194,252,19845.0
train695.jpg,train695_obj1,non_snow,55,29,423,657,193532.0
train696.jpg,train696_obj1,non_snow,314,250,191,41,3001.0
train697.jpg,train697_obj1,non_snow,355,305,372,287,53612.0
train698.jpg,train698_obj1,snow,579,396,202,321,29064.0
train699.jpg,train699_obj1,non_snow,341,256,237,47,4416.0
train7.jpg,train7_obj1,snow,263,187,421,333,65814.0
train70.jpg,train70_obj1,non_snow,270,358,545,248,86041.0
train700.jpg,train700_obj1,non_snow,376,183,899,520,271461.0
train701.jpg,train701_obj1,snow,367,192,895,522,275434.0
train702.jpg,train702_obj1,non_snow,104,416,1221,1534,1093339.0
train703.jpg,train703_obj1,snow,293,393,400,182,33341.0
train704.jpg,train704_obj1,snow,281,397,415,188,36399.0
train705.jpg,train705_obj1,snow,268,397,435,210,40792.0
train706.jpg,train706_obj1,snow,254,398,453,212,44074.0
train707.jpg,train707_obj1,non_snow,113,115,299,165,18723.0
train708.jpg,train708_obj1,non_snow,321,466,425,125,37313.0
train709.jpg,train709_obj1,non_snow,549,312,37,66,1444.0
train71.jpg,train71_obj1,non_snow,255,322,578,278,88875.0
train710.jpg,train710_obj1,non_snow,543,320,42,56,1284.0
train711.jpg,train711_obj1,non_snow,557,322,31,54,1052.0
train712.jpg,train712_obj1,non_snow,1006,601,262,115,22914.0
train713.jpg,train713_obj1,non_snow,943,570,331,147,33495.0
train714.jpg,train714_obj1,non_snow,111,0,638,749,320842.0
train715.jpg,train715_obj1,non_snow,396,907,343,363,78256.0
train716.jpg,train716_obj1,non_snow,510,112,512,363,109155.0
train717.jpg,train717_obj1,non_snow,234,13,396,736,210389.0
train718.jpg,train718_obj1,non_snow,27,245,646,497,160766.0
train719.jpg,train719_obj1,non_snow,175,268,478,429,72490.0
train72.jpg,train72_obj1,non_snow,339,96,202,416,41773.0
train720.jpg,train720_obj1,non_snow,251,84,304,639,133777.0
train721.jpg,train721_obj1,non_snow,287,158,285,347,69482.0
train722.jpg,train722_obj1,non_snow,188,40,337,743,149352.0
train723.jpg,train723_obj1,non_snow,182,49,456,716,142404.0
train724.jpg,train724_obj1,non_snow,265,35,366,674,136785.0
train725.jpg,train725_obj1,non_snow,247,121,411,616,138779.0
train726.jpg,train726_obj1,non_snow,19,127,669,453,144303.0
train727.jpg,train727_obj1,non_snow,0,35,749,723,322691.0
train728.jpg,train728_obj1,non_snow,237,283,254,215,32157.0
train729.jpg,train729_obj1,non_snow,238,156,391,469,77348.0
train73.jpg,train73_obj1,non_snow,278,296,584,311,101569.0
train730.jpg,train730_obj1,non_snow,326,19,415,846,232830.0
train731.jpg,train731_obj1,non_snow,172,272,750,448,177416.0
train732.jpg,train732_obj1,non_snow,57,0,303,934,167151.0
train733.jpg,train733_obj1,non_snow,132,28,458,796,159168.0
train734.jpg,train734_obj1,non_snow,39,3,666,933,525944.0
train735.jpg,train735_obj1,non_snow,210,45,285,890,156133.0
train736.jpg,train736_obj1,non_snow,489,12,775,1066,380403.0
train737.jpg,train737_obj1,non_snow,3,55,745,807,307989.0
train738.jpg,train738_obj1,non_snow,166,0,245,599,98487.0
train739.jpg,train739_obj1,non_snow,261,4,261,886,138884.0
train74.jpg,train74_obj1,non_snow,312,288,565,311,98023.0
train740.jpg,train740_obj1,non_snow,3,17,680,832,332943.0
train741.jpg,train741_obj1,non_snow,185,27,327,721,147734.0
train742.jpg,train742_obj1,non_snow,186,45,397,849,148240.0
train743.jpg,train743_obj1,non_snow,0,102,742,647,306508.0
train744.jpg,train744_obj1,non_snow,355,431,322,400,84537.0
train745.jpg,train745_obj1,non_snow,358,130,303,696,138265.0
train746.jpg,train746_obj1,non_snow,422,599,352,293,59204.0
train747.jpg,train747_obj1,non_snow,372,97,337,800,158209.0
train748.jpg,train748_obj1,non_snow,268,193,115,134,11691.0
train75.jpg,train75_obj1,non_snow,255,91,914,537,357701.0
train76.jpg,train76_obj1,non_snow,349,96,843,534,290570.0
train77.jpg,train77_obj1,non_snow,498,188,677,446,176687.0
train78.jpg,train78_obj1,non_snow,202,116,889,510,256710.0
train79.jpg,train79_obj1,non_snow,250,189,841,439,165919.0
train8.jpg,train8_obj1,snow,54,51,143,348,32773.0
train80.jpg,train80_obj1,non_snow,205,199,887,700,350279.0
train81.jpg,train81_obj1,non_snow,473,89,466,536,114538.0
train82.jpg,train82_obj1,non_snow,576,114,484,515,107853.0
train83.jpg,train83_obj1,non_snow,54,52,593,696,229613.0
train84.jpg,train84_obj1,non_snow,371,92,622,538,126708.0
train85.jpg,train85_obj1,non_snow,637,316,65,106,3551.0
train86.jpg,train86_obj1,non_snow,610,291,63,114,3479.0
train87.jpg,train87_obj1,non_snow,602,288,75,103,3975.0
train88.jpg,train88_obj1,non_snow,614,307,67,118,3773.0
train89.jpg,train89_obj1,non_snow,607,280,69,111,4254.0
train9.jpg,train9_obj1,non_snow,60,134,354,335,70317.0
train90.jpg,train90_obj1,non_snow,710,242,81,109,5484.0
train91.jpg,train91_obj1,non_snow,484,91,628,537,196336.0
train92.jpg,train92_obj1,non_snow,50,140,262,335,61025.0
train93.jpg,train93_obj1,non_snow,486,113,475,514,164576.0
train94.jpg,train94_obj1,non_snow,63,295,591,463,143985.0
train95.jpg,train95_obj1,non_snow,535,143,241,483,51273.0
train96.jpg,train96_obj1,non_snow,241,305,165,178,15201.0
train97.jpg,train97_obj1,non_snow,437,879,427,609,132795.0
train98.jpg,train98_obj1,non_snow,0,246,601,1476,567688.0
train99.jpg,train99_obj1,non_snow,540,17,659,781,321733.0
