source_image,object_name,environment,brightness_mean,saturation_mean,white_ratio
train469.jpg,train469_obj1,non_snow,80.489217,80.851783,0.011169
train47.jpg,train47_obj1,non_snow,43.133877,61.921773,0.005562
train470.jpg,train470_obj1,non_snow,73.908461,47.201223,0.001516
train471.jpg,train471_obj1,non_snow,105.899600,76.292824,0.013461
train472.jpg,train472_obj1,non_snow,75.132852,40.311953,0.003622
train473.jpg,train473_obj1,non_snow,61.307431,102.270790,0.007205
train474.jpg,train474_obj1,non_snow,127.121440,98.660998,0.003951
train475.jpg,train475_obj1,non_snow,63.117273,46.620062,0.001691
train476.jpg,train476_obj1,non_snow,48.969664,34.487148,0.001003
train477.jpg,train477_obj1,non_snow,73.416933,57.460897,0.003382
train478.jpg,train478_obj1,non_snow,100.981918,45.710688,0.037633
train479.jpg,train479_obj1,non_snow,114.343596,46.428898,0.098209
train48.jpg,train48_obj1,non_snow,95.433659,152.415068,0.000217
train480.jpg,train480_obj1,non_snow,81.980348,50.783761,0.003379
train481.jpg,train481_obj1,non_snow,82.030871,40.391038,0.006203
train482.jpg,train482_obj1,non_snow,78.526748,46.147210,0.029195
train483.jpg,train483_obj1,non_snow,80.891389,40.098031,0.001679
train484.jpg,train484_obj1,non_snow,44.998326,56.448609,0.000444
train485.jpg,train485_obj1,non_snow,119.209374,24.743414,0.060896
train486.jpg,train486_obj1,non_snow,77.209851,35.609826,0.033655
train487.jpg,train487_obj1,non_snow,143.367377,82.943462,0.001577
train488.jpg,train488_obj1,non_snow,84.076260,138.743395,0.028685
train489.jpg,train489_obj1,non_snow,125.257243,95.668162,0.062532
train49.jpg,train49_obj1,non_snow,107.830288,162.668342,0.001803
train490.jpg,train490_obj1,non_snow,107.344948,63.995615,0.016880
train491.jpg,train491_obj1,non_snow,86.569873,87.400612,0.008080
train492.jpg,train492_obj1,non_snow,75.706242,83.477678,0.003680
train493.jpg,train493_obj1,non_snow,118.104708,49.652779,0.200164
train494.jpg,train494_obj1,non_snow,119.685661,72.905472,0.200525
train495.jpg,train495_obj1,non_snow,91.825462,59.198773,0.071190
train496.jpg,train496_obj1,non_snow,123.810180,92.318099,0.042485
train497.jpg,train497_obj1,non_snow,133.375408,65.404425,0.225245
train498.jpg,train498_obj1,non_snow,101.544201,158.870319,0.000000
train499.jpg,train499_obj1,non_snow,79.852983,85.373576,0.037871
train5.jpg,train5_obj1,non_snow,182.750067,44.231435,0.338169
train50.jpg,train50_obj1,non_snow,68.967082,95.214191,0.000139
train500.jpg,train500_obj1,non_snow,135.811817,50.144979,0.120114
train501.jpg,train501_obj1,non_snow,137.234979,188.690388,0.000341
train502.jpg,train502_obj1,non_snow,66.454154,96.975610,0.019164
train503.jpg,train503_obj1,non_snow,88.431916,130.397647,0.003672
train504.jpg,train504_obj1,non_snow,129.127600,70.960372,0.134282
train505.jpg,train505_obj1,non_snow,120.499063,64.971933,0.099717
train506.jpg,train506_obj1,non_snow,103.567744,61.229025,0.107808
train507.jpg,train507_obj1,non_snow,125.448003,86.744718,0.019305
train508.jpg,train508_obj1,non_snow,155.616180,85.925531,0.030483
train509.jpg,train509_obj1,non_snow,119.435129,83.136607,0.021117
train51.jpg,train51_obj1,non_snow,124.240878,160.153853,0.000045
train510.jpg,train510_obj1,non_snow,91.821978,100.919370,0.007697
train511.jpg,train511_obj1,non_snow,106.498884,48.936109,0.006367
train512.jpg,train512_obj1,non_snow,71.955051,63.102525,0.009058
train513.jpg,train513_obj1,non_snow,115.607416,69.467726,0.033814
train514.jpg,train514_obj1,non_snow,150.493445,28.859778,0.417766
train515.jpg,train515_obj1,non_snow,107.591553,62.536657,0.012723
train516.jpg,train516_obj1,non_snow,82.092853,66.071779,0.033312
train517.jpg,train517_obj1,non_snow,93.283902,60.374570,0.003383
train518.jpg,train518_obj1,non_snow,98.921045,21.602346,0.030275
train519.jpg,train519_obj1,non_snow,125.786027,118.542015,0.000380
train52.jpg,train52_obj1,non_snow,71.278643,168.675908,0.000061
train520.jpg,train520_obj1,non_snow,135.077196,42.162629,0.237678
train521.jpg,train521_obj1,non_snow,102.723173,100.437037,0.002294
train522.jpg,train522_obj1,non_snow,109.704884,59.133202,0.033137
train523.jpg,train523_obj1,non_snow,106.722977,127.739621,0.014026
train524.jpg,train524_obj1,non_snow,91.496226,108.957588,0.000149
train525.jpg,train525_obj1,non_snow,121.111357,48.357068,0.152155
train526.jpg,train526_obj1,non_snow,137.956315,57.314261,0.149603
train527.jpg,train527_obj1,non_snow,86.214028,70.278812,0.006693
train528.jpg,train528_obj1,non_snow,105.082850,104.149379,0.005383
train529.jpg,train529_obj1,non_snow,105.368664,70.575399,0.020933
train53.jpg,train53_obj1,non_snow,69.506990,165.099221,0.004206
train530.jpg,train530_obj1,non_snow,46.515542,123.175934,0.003705
train531.jpg,train531_obj1,non_snow,73.319016,80.554035,0.017939
train532.jpg,train532_obj1,non_snow,121.402196,111.748345,0.002154
train533.jpg,train533_obj1,non_snow,133.785710,83.785988,0.026300
train534.jpg,train534_obj1,non_snow,126.009952,50.615911,0.030603
train535.jpg,train535_obj1,non_snow,118.669491,127.275789,0.003637
train536.jpg,train536_obj1,non_snow,130.646576,82.624820,0.094342
train537.jpg,train537_obj1,non_snow,131.411307,85.079250,0.099273
train538.jpg,train538_obj1,non_snow,83.535455,70.985012,0.006238
train539.jpg,train539_obj1,non_snow,103.460205,34.706996,0.049731
train54.jpg,train54_obj1,non_snow,117.250307,150.111359,0.000157
train540.jpg,train540_obj1,non_snow,105.936346,56.454107,0.021325
train541.jpg,train541_obj1,non_snow,100.071898,135.935125,0.000958
train542.jpg,train542_obj1,non_snow,69.716701,84.660069,0.006415
train543.jpg,train543_obj1,non_snow,81.767359,0.000000,0.020816
train544.jpg,train544_obj1,non_snow,78.465836,0.000000,0.035453
train545.jpg,train545_obj1,non_snow,99.873897,82.012393,0.010013
train546.jpg,train546_obj1,non_snow,121.399729,121.678793,0.000170
train547.jpg,train547_obj1,non_snow,160.387641,95.421322,0.035510
train548.jpg,train548_obj1,non_snow,116.144956,100.168668,0.005877
train549.jpg,train549_obj1,non_snow,82.954903,57.579676,0.014629
train55.jpg,train55_obj1,non_snow,114.662793,142.674568,0.000000
train550.jpg,train550_obj1,non_snow,130.874926,127.006010,0.011216
train551.jpg,train551_obj1,non_snow,143.249829,131.719478,0.001905
train552.jpg,train552_obj1,non_snow,114.631977,121.436364,0.002147
train553.jpg,train553_obj1,non_snow,131.248036,133.022324,0.000026
train554.jpg,train554_obj1,non_snow,146.338889,64.571101,0.137951
train555.jpg,train555_obj1,non_snow,90.526728,114.451457,0.028441
train556.jpg,train556_obj1,non_snow,137.882731,154.405069,0.000034
train557.jpg,train557_obj1,non_snow,111.732515,11.688822,0.133481
train558.jpg,train558_obj1,non_snow,123.769661,111.273860,0.022844
train559.jpg,train559_obj1,non_snow,112.674619,132.767904,0.003459
train56.jpg,train56_obj1,non_snow,81.619701,36.057302,0.059893
train560.jpg,train560_obj1,non_snow,56.011955,108.587243,0.000450
train561.jpg,train561_obj1,non_snow,97.736501,105.960930,0.000833
train562.jpg,train562_obj1,non_snow,98.594448,111.463937,0.008469
train563.jpg,train563_obj1,non_snow,100.435264,141.314406,0.001646
train564.jpg,train564_obj1,non_snow,133.027443,113.034114,0.007073
train565.jpg,train565_obj1,non_snow,84.867167,44.727856,0.007097
train566.jpg,train566_obj1,non_snow,122.492668,75.889323,0.117468
train567.jpg,train567_obj1,non_snow,99.532071,96.379958,0.001415
train568.jpg,train568_obj1,non_snow,87.219661,133.571693,0.001511
train569.jpg,train569_obj1,non_snow,86.570425,50.584632,0.010853
train57.jpg,train57_obj1,non_snow,125.688060,149.350062,0.000200
train570.jpg,train570_obj1,non_snow,91.516133,88.318340,0.053719
train571.jpg,train571_obj1,non_snow,123.612450,52.007969,0.068065
train572.jpg,train572_obj1,non_snow,97.117791,64.353064,0.063556
train573.jpg,train573_obj1,non_snow,70.496290,99.876376,0.000598
train574.jpg,train574_obj1,non_snow,104.239126,36.678482,0.092843
train575.jpg,train575_obj1,non_snow,97.156727,59.530094,0.033634
train576.jpg,train576_obj1,non_snow,72.838826,52.636281,0.000628
train577.jpg,train577_obj1,non_snow,108.841570,96.378310,0.007252
train578.jpg,train578_obj1,non_snow,70.672632,67.489048,0.002214
train579.jpg,train579_obj1,non_snow,75.492501,75.203857,0.003194
train58.jpg,train58_obj1,non_snow,122.904478,140.634155,0.000110
train580.jpg,train580_obj1,non_snow,131.207332,39.693018,0.219163
train581.jpg,train581_obj1,non_snow,113.994609,59.350623,0.083101
train582.jpg,train582_obj1,non_snow,125.032168,53.321615,0.158848
train583.jpg,train583_obj1,non_snow,88.260699,119.376081,0.003252
train584.jpg,train584_obj1,snow,177.890389,37.263416,0.579855
train585.jpg,train585_obj1,snow,168.649813,40.600463,0.500717
train586.jpg,train586_obj1,non_snow,161.989816,42.873322,0.450702
train587.jpg,train587_obj1,non_snow,148.593160,110.663092,0.001124
train588.jpg,train588_obj1,non_snow,52.274934,64.429517,0.000094
train589.jpg,train589_obj1,non_snow,108.091623,76.125066,0.020636
train59.jpg,train59_obj1,non_snow,87.672829,150.717360,0.000795
train590.jpg,train590_obj1,non_snow,135.755291,11.514156,0.025929
train591.jpg,train591_obj1,non_snow,150.537577,45.209587,0.345633
train592.jpg,train592_obj1,non_snow,132.353615,52.880850,0.220474
train593.jpg,train593_obj1,non_snow,146.482965,135.083983,0.001314
train594.jpg,train594_obj1,non_snow,118.469380,54.628854,0.041419
train595.jpg,train595_obj1,non_snow,100.526128,70.111587,0.028233
train596.jpg,train596_obj1,non_snow,146.273538,101.336815,0.014028
train597.jpg,train597_obj1,non_snow,96.802663,41.810355,0.030178
train598.jpg,train598_obj1,non_snow,93.109670,40.841167,0.011705
train599.jpg,train599_obj1,non_snow,104.316136,37.634285,0.010245
train6.jpg,train6_obj1,non_snow,148.296771,52.188574,0.364729
train60.jpg,train60_obj1,non_snow,99.710600,142.813347,0.000278
train600.jpg,train600_obj1,non_snow,99.324514,53.041736,0.063793
train601.jpg,train601_obj1,non_snow,97.127139,40.803470,0.010456
train602.jpg,train602_obj1,non_snow,94.882580,43.329383,0.014609
train603.jpg,train603_obj1,non_snow,122.395796,32.568109,0.086778
train604.jpg,train604_obj1,non_snow,168.654296,106.803057,0.034973
train605.jpg,train605_obj1,non_snow,82.251132,47.042778,0.011575
train606.jpg,train606_obj1,non_snow,155.893870,44.903065,0.339176
train607.jpg,train607_obj1,non_snow,160.690900,40.424508,0.365902
train608.jpg,train608_obj1,non_snow,99.152256,114.683648,0.008371
train609.jpg,train609_obj1,non_snow,148.438763,47.428310,0.286324
train61.jpg,train61_obj1,non_snow,32.075384,163.171273,0.000000
train610.jpg,train610_obj1,non_snow,134.547267,53.737184,0.179099
train611.jpg,train611_obj1,non_snow,53.362498,46.432469,0.004351
train612.jpg,train612_obj1,non_snow,133.987823,57.174597,0.171600
train613.jpg,train613_obj1,non_snow,156.668738,45.559352,0.350122
train614.jpg,train614_obj1,non_snow,138.100329,44.792753,0.181009
train615.jpg,train615_obj1,non_snow,127.239428,74.641964,0.020999
train616.jpg,train616_obj1,non_snow,129.442027,11.944372,0.081676
train617.jpg,train617_obj1,non_snow,124.842547,82.015794,0.024994
train618.jpg,train618_obj1,non_snow,175.130220,111.849359,0.024099
train619.jpg,train619_obj1,non_snow,120.756715,86.702012,0.022834
train62.jpg,train62_obj1,non_snow,105.180734,142.280220,0.000234
train620.jpg,train620_obj1,non_snow,118.727122,37.369628,0.092055
train621.jpg,train621_obj1,non_snow,132.012871,77.686037,0.042735
train622.jpg,train622_obj1,non_snow,44.348491,54.326190,0.001354
train623.jpg,train623_obj1,non_snow,160.231838,8.872761,0.310694
train624.jpg,train624_obj1,non_snow,48.798840,43.645417,0.005354
train625.jpg,train625_obj1,non_snow,161.088865,8.277186,0.310791
train626.jpg,train626_obj1,snow,168.791913,15.965842,0.442610
train627.jpg,train627_obj1,snow,166.995473,7.635442,0.383051
train628.jpg,train628_obj1,snow,168.458703,7.266630,0.404102
train629.jpg,train629_obj1,snow,166.995934,7.769692,0.387292
train63.jpg,train63_obj1,non_snow,112.451573,140.003551,0.000000
train630.jpg,train630_obj1,non_snow,132.304542,11.295807,0.008929
train631.jpg,train631_obj1,non_snow,154.754168,10.468612,0.272018
train632.jpg,train632_obj1,non_snow,126.669048,12.206797,0.008882
train633.jpg,train633_obj1,non_snow,160.189299,11.388347,0.296021
train634.jpg,train634_obj1,non_snow,137.194481,21.446187,0.235875
train635.jpg,train635_obj1,non_snow,58.624661,39.964114,0.000000
train636.jpg,train636_obj1,non_snow,161.545111,10.895287,0.332220
train637.jpg,train637_obj1,non_snow,162.258170,10.750558,0.336265
train638.jpg,train638_obj1,non_snow,164.439155,11.072852,0.344705
train639.jpg,train639_obj1,non_snow,164.513654,11.256499,0.342893
train64.jpg,train64_obj1,non_snow,112.689736,138.931345,0.000000
train640.jpg,train640_obj1,snow,165.961329,11.372238,0.367483
train641.jpg,train641_obj1,snow,168.037330,11.974947,0.397669
train642.jpg,train642_obj1,snow,171.464848,12.632199,0.450814
train643.jpg,train643_obj1,non_snow,158.840958,13.136021,0.283698
train644.jpg,train644_obj1,non_snow,159.961353,17.269275,0.216654
train645.jpg,train645_obj1,non_snow,161.258750,11.806078,0.299415
train646.jpg,train646_obj1,non_snow,42.374645,44.784016,0.000000
train647.jpg,train647_obj1,snow,202.167119,18.327114,0.806351
train648.jpg,train648_obj1,non_snow,153.230238,4.002139,0.100773
train649.jpg,train649_obj1,snow,174.623572,15.765399,0.529364
train65.jpg,train65_obj1,non_snow,105.518304,93.123766,0.017317
train650.jpg,train650_obj1,snow,175.058392,14.945059,0.517647
train651.jpg,train651_obj1,snow,176.986919,14.976427,0.548648
train652.jpg,train652_obj1,snow,184.059646,13.272850,0.650435
train653.jpg,train653_obj1,snow,185.710529,12.165412,0.684989
train654.jpg,train654_obj1,snow,183.777934,12.050141,0.651480
train655.jpg,train655_obj1,non_snow,37.058617,54.964260,0.000000
train656.jpg,train656_obj1,non_snow,145.036476,30.881810,0.069556
train657.jpg,train657_obj1,non_snow,145.048627,7.191552,0.009182
train658.jpg,train658_obj1,non_snow,144.597669,8.657260,0.010272
train659.jpg,train659_obj1,non_snow,38.440660,60.916317,0.000000
train66.jpg,train66_obj1,non_snow,97.299264,76.622791,0.006877
train660.jpg,train660_obj1,non_snow,149.543830,9.513864,0.013864
train661.jpg,train661_obj1,non_snow,118.978329,18.897471,0.002303
train662.jpg,train662_obj1,snow,172.941294,14.580156,0.662538
train663.jpg,train663_obj1,non_snow,120.046660,22.174395,0.013551
train664.jpg,train664_obj1,non_snow,119.846403,20.907376,0.016736
train665.jpg,train665_obj1,non_snow,116.584732,25.332656,0.015663
train666.jpg,train666_obj1,non_snow,37.655399,60.892391,0.000000
train667.jpg,train667_obj1,non_snow,59.627504,117.505658,0.000562
train668.jpg,train668_obj1,non_snow,49.208939,113.755266,0.004335
train669.jpg,train669_obj1,non_snow,35.455518,65.395490,0.000041
train67.jpg,train67_obj1,non_snow,104.812122,73.201434,0.011875
train670.jpg,train670_obj1,non_snow,34.601715,67.888168,0.000000
train671.jpg,train671_obj1,non_snow,50.216359,60.590087,0.000000
train672.jpg,train672_obj1,snow,170.025562,23.642102,0.644210
train673.jpg,train673_obj1,non_snow,145.323725,30.608491,0.461585
train674.jpg,train674_obj1,non_snow,150.062969,25.546580,0.526242
train675.jpg,train675_obj1,non_snow,41.332235,46.777980,0.005590
train676.jpg,train676_obj1,snow,169.115655,32.363625,0.500687
train677.jpg,train677_obj1,snow,174.528194,9.599429,0.487830
train678.jpg,train678_obj1,snow,186.649601,14.712918,0.726125
train679.jpg,train679_obj1,snow,177.959223,47.909084,0.502695
train68.jpg,train68_obj1,non_snow,127.733461,107.241068,0.088695
train680.jpg,train680_obj1,non_snow,140.820666,26.514662,0.181329
train681.jpg,train681_obj1,snow,173.257202,17.128807,0.556261
train682.jpg,train682_obj1,non_snow,151.681864,42.861172,0.447435
train683.jpg,train683_obj1,non_snow,121.557760,56.730634,0.159205
train684.jpg,train684_obj1,non_snow,185.641704,76.995026,0.003285
train685.jpg,train685_obj1,non_snow,122.782295,37.912650,0.199362
train686.jpg,train686_obj1,non_snow,35.555250,69.232322,0.000000
train687.jpg,train687_obj1,non_snow,146.429473,21.539316,0.004194
train688.jpg,train688_obj1,non_snow,78.913797,60.474186,0.119359
train689.jpg,train689_obj1,snow,174.403271,21.170760,0.654980
train69.jpg,train69_obj1,non_snow,147.825345,88.522123,0.035202
train690.jpg,train690_obj1,snow,205.306223,30.644177,0.901417
train691.jpg,train691_obj1,snow,206.464558,28.611406,0.937197
train692.jpg,train692_obj1,snow,204.140375,28.810190,0.896817
train693.jpg,train693_obj1,non_snow,127.001981,49.589401,0.010896
train694.jpg,train694_obj1,snow,202.952028,28.514689,0.909902
train695.jpg,train695_obj1,non_snow,126.870117,25.617713,0.233371
train696.jpg,train696_obj1,non_snow,134.358214,46.537154,0.028324
train697.jpg,train697_obj1,non_snow,34.191084,69.486425,0.000000
train698.jpg,train698_obj1,snow,192.037627,30.391060,0.822177
train699.jpg,train699_obj1,non_snow,134.155118,46.779212,0.038270
train7.jpg,train7_obj1,snow,170.117763,39.088117,0.547147
train70.jpg,train70_obj1,non_snow,150.084351,80.996933,0.040880
train700.jpg,train700_obj1,non_snow,164.875051,38.856890,0.470375
train701.jpg,train701_obj1,snow,165.371402,38.885036,0.471147
train702.jpg,train702_obj1,non_snow,197.128788,78.438129,0.339807
train703.jpg,train703_obj1,snow,198.706878,7.908790,0.818757
train704.jpg,train704_obj1,snow,196.907852,7.971131,0.799227
train705.jpg,train705_obj1,snow,195.949449,7.803768,0.795236
train706.jpg,train706_obj1,snow,195.672909,7.770336,0.793138
train707.jpg,train707_obj1,non_snow,100.373259,70.244295,0.072902
train708.jpg,train708_obj1,non_snow,45.665798,46.864933,0.000223
train709.jpg,train709_obj1,non_snow,142.732687,28.288781,0.028393
train71.jpg,train71_obj1,non_snow,144.298383,72.856799,0.047352
train710.jpg,train710_obj1,non_snow,142.743769,26.450156,0.045171
train711.jpg,train711_obj1,non_snow,142.559886,28.579848,0.067490
train712.jpg,train712_obj1,non_snow,87.808220,48.899212,0.004237
train713.jpg,train713_obj1,non_snow,87.574487,49.577396,0.008524
train714.jpg,train714_obj1,non_snow,78.441415,83.455046,0.047734
train715.jpg,train715_obj1,non_snow,31.683388,61.712893,0.000000
train716.jpg,train716_obj1,non_snow,77.773292,104.281854,0.039490
train717.jpg,train717_obj1,non_snow,92.338450,17.484986,0.082249
train718.jpg,train718_obj1,non_snow,60.645503,123.233520,0.001074
train719.jpg,train719_obj1,non_snow,71.622758,52.734704,0.020702
train72.jpg,train72_obj1,non_snow,52.561656,63.472770,0.000000
train720.jpg,train720_obj1,non_snow,81.914365,89.715941,0.017915
train721.jpg,train721_obj1,non_snow,82.318470,0.000000,0.045200
train722.jpg,train722_obj1,non_snow,85.300683,63.043721,0.006044
train723.jpg,train723_obj1,non_snow,72.449799,70.968456,0.017091
train724.jpg,train724_obj1,non_snow,79.906622,55.121092,0.013123
train725.jpg,train725_obj1,non_snow,96.347201,83.477081,0.015894
train726.jpg,train726_obj1,non_snow,76.746799,92.111828,0.005833
train727.jpg,train727_obj1,non_snow,110.482040,93.661507,0.019380
train728.jpg,train728_obj1,non_snow,141.034611,51.441241,0.352209
train729.jpg,train729_obj1,non_snow,96.463357,55.959358,0.090411
train73.jpg,train73_obj1,non_snow,144.090811,72.424435,0.049692
train730.jpg,train730_obj1,non_snow,87.242665,47.858535,0.025336
train731.jpg,train731_obj1,non_snow,110.783702,27.203892,0.032109
train732.jpg,train732_obj1,non_snow,74.767590,68.389745,0.020685
train733.jpg,train733_obj1,non_snow,80.872531,83.846332,0.008510
train734.jpg,train734_obj1,non_snow,88.878374,53.419195,0.007002
train735.jpg,train735_obj1,non_snow,99.403389,93.954970,0.001177
train736.jpg,train736_obj1,non_snow,95.947982,64.848105,0.029072
train737.jpg,train737_obj1,non_snow,90.212463,59.338033,0.030818
train738.jpg,train738_obj1,non_snow,101.315919,76.797461,0.017004
train739.jpg,train739_obj1,non_snow,120.542666,56.066475,0.026677
train74.jpg,train74_obj1,non_snow,143.522731,71.126282,0.056114
train740.jpg,train740_obj1,non_snow,113.683638,74.734741,0.022695
train741.jpg,train741_obj1,non_snow,116.146119,64.691700,0.028096
train742.jpg,train742_obj1,non_snow,108.209849,49.257896,0.101631
train743.jpg,train743_obj1,non_snow,86.690067,68.549832,0.006157
train744.jpg,train744_obj1,non_snow,83.107497,18.572411,0.029178
train745.jpg,train745_obj1,non_snow,94.023131,18.278484,0.043418
train746.jpg,train746_obj1,non_snow,132.545150,35.661272,0.255067
train747.jpg,train747_obj1,non_snow,82.190212,68.360812,0.081253
train748.jpg,train748_obj1,non_snow,132.469250,41.294671,0.232829
train75.jpg,train75_obj1,non_snow,128.861460,139.909922,0.004158
train76.jpg,train76_obj1,non_snow,126.757188,135.031634,0.030211
train77.jpg,train77_obj1,non_snow,122.143084,137.153066,0.004215
train78.jpg,train78_obj1,non_snow,102.732775,147.015106,0.002983
train79.jpg,train79_obj1,non_snow,89.950920,156.584954,0.001314
train8.jpg,train8_obj1,snow,165.930298,15.068742,0.484975
train80.jpg,train80_obj1,non_snow,86.848251,54.375871,0.033543
train81.jpg,train81_obj1,non_snow,93.174398,161.002530,0.000192
train82.jpg,train82_obj1,non_snow,96.325303,163.140141,0.000301
train83.jpg,train83_obj1,non_snow,111.966143,41.541267,0.062270
train84.jpg,train84_obj1,non_snow,102.172290,50.115000,0.059766
train85.jpg,train85_obj1,non_snow,106.437905,91.747113,0.043650
train86.jpg,train86_obj1,non_snow,108.553607,79.816901,0.055188
train87.jpg,train87_obj1,non_snow,97.345157,75.055346,0.037233
train88.jpg,train88_obj1,non_snow,117.781606,81.660217,0.039756
train89.jpg,train89_obj1,non_snow,108.979549,83.483310,0.040433
train9.jpg,train9_obj1,non_snow,127.721962,27.081065,0.261977
train90.jpg,train90_obj1,non_snow,86.797775,63.771152,0.012035
train91.jpg,train91_obj1,non_snow,122.989982,137.077215,0.003699
train92.jpg,train92_obj1,non_snow,116.454622,96.947008,0.005929
train93.jpg,train93_obj1,non_snow,117.610604,132.213245,0.008014
train94.jpg,train94_obj1,non_snow,105.874272,79.806509,0.070731
train95.jpg,train95_obj1,non_snow,82.782915,72.258085,0.000559
train96.jpg,train96_obj1,non_snow,117.770476,109.006907,0.016117
train97.jpg,train97_obj1,non_snow,99.063756,45.925020,0.070798
train98.jpg,train98_obj1,non_snow,100.007462,37.567509,0.051821
train99.jpg,train99_obj1,non_snow,64.862116,59.497945,0.005498
