filename,stem,action,environment,image_found,label_found,reason
image597.jpg,image597,train_copy,train,True,True,copied_to_train
image598.jpg,image598,train_copy,train,True,True,copied_to_train
image599.jpg,image599,train_copy,train,True,True,copied_to_train
image6.jpg,image6,train_copy,train,True,True,copied_to_train
image60.jpg,image60,train_copy,train,True,True,copied_to_train
image600.jpg,image600,train_copy,train,True,True,copied_to_train
image61.jpg,image61,train_copy,train,True,True,copied_to_train
image62.jpg,image62,train_copy,train,True,True,copied_to_train
image63.jpg,image63,train_copy,train,True,True,copied_to_train
image631.jpg,image631,train_copy,train,True,True,copied_to_train
image632.jpg,image632,train_copy,train,True,True,copied_to_train
image633.jpg,image633,train_copy,train,True,True,copied_to_train
image634.jpg,image634,train_copy,train,True,True,copied_to_train
image635.jpg,image635,train_copy,train,True,True,copied_to_train
image636.jpg,image636,train_copy,train,True,True,copied_to_train
image637.jpg,image637,train_copy,train,True,True,copied_to_train
image638.jpg,image638,train_copy,train,True,True,copied_to_train
image639.jpg,image639,train_copy,train,True,True,copied_to_train
image64.jpg,image64,train_copy,train,True,True,copied_to_train
image640.jpg,image640,train_copy,train,True,True,copied_to_train
image641.jpg,image641,train_copy,train,True,True,copied_to_train
image642.jpg,image642,train_copy,train,True,True,copied_to_train
image643.jpg,image643,train_copy,train,True,True,copied_to_train
image644.jpg,image644,train_copy,train,True,True,copied_to_train
image645.jpg,image645,train_copy,train,True,True,copied_to_train
image646.jpg,image646,train_copy,train,True,True,copied_to_train
image647.jpg,image647,train_copy,train,True,True,copied_to_train
image648.jpg,image648,train_copy,train,True,True,copied_to_train
image649.jpg,image649,train_copy,train,True,True,copied_to_train
image65.jpg,image65,train_copy,train,True,True,copied_to_train
image650.jpg,image650,train_copy,train,True,True,copied_to_train
image651.jpg,image651,train_copy,train,True,True,copied_to_train
image652.jpg,image652,train_copy,train,True,True,copied_to_train
image653.jpg,image653,train_copy,train,True,True,copied_to_train
image654.jpg,image654,train_copy,train,True,True,copied_to_train
image655.jpg,image655,train_copy,train,True,True,copied_to_train
image656.jpg,image656,train_copy,train,True,True,copied_to_train
image657.jpg,image657,train_copy,train,True,True,copied_to_train
image658.jpg,image658,train_copy,train,True,True,copied_to_train
image659.jpg,image659,train_copy,train,True,True,copied_to_train
image66.jpg,image66,train_copy,train,True,True,copied_to_train
image660.jpg,image660,train_copy,train,True,True,copied_to_train
image661.jpg,image661,train_copy,train,True,True,copied_to_train
image662.jpg,image662,train_copy,train,True,True,copied_to_train
image663.jpg,image663,train_copy,train,True,True,copied_to_train
image664.jpg,image664,train_copy,train,True,True,copied_to_train
image665.jpg,image665,train_copy,train,True,True,copied_to_train
image666.jpg,image666,train_copy,train,True,True,copied_to_train
image667.jpg,image667,train_copy,train,True,True,copied_to_train
image668.jpg,image668,train_copy,train,True,True,copied_to_train
image669.jpg,image669,train_copy,train,True,True,copied_to_train
image67.jpg,image67,train_copy,train,True,True,copied_to_train
image670.jpg,image670,train_copy,train,True,True,copied_to_train
image671.jpg,image671,train_copy,train,True,True,copied_to_train
image672.jpg,image672,train_copy,train,True,True,copied_to_train
image673.jpg,image673,train_copy,train,True,True,copied_to_train
image674.jpg,image674,train_copy,train,True,True,copied_to_train
image675.jpg,image675,train_copy,train,True,True,copied_to_train
image676.jpg,image676,train_copy,train,True,True,copied_to_train
image677.jpg,image677,train_copy,train,True,True,copied_to_train
image678.jpg,image678,train_copy,train,True,True,copied_to_train
image679.jpg,image679,train_copy,train,True,True,copied_to_train
image68.jpg,image68,train_copy,train,True,True,copied_to_train
image680.jpg,image680,train_copy,train,True,True,copied_to_train
image681.jpg,image681,train_copy,train,True,True,copied_to_train
image682.jpg,image682,train_copy,train,True,True,copied_to_train
image683.jpg,image683,train_copy,train,True,True,copied_to_train
image684.jpg,image684,train_copy,train,True,True,copied_to_train
image685.jpg,image685,train_copy,train,True,True,copied_to_train
image686.jpg,image686,train_copy,train,True,True,copied_to_train
image687.jpg,image687,train_copy,train,True,True,copied_to_train
image688.jpg,image688,train_copy,train,True,True,copied_to_train
image689.jpg,image689,train_copy,train,True,True,copied_to_train
image69.jpg,image69,train_copy,train,True,True,copied_to_train
image690.jpg,image690,train_copy,train,True,True,copied_to_train
image7.jpg,image7,train_copy,train,True,True,copied_to_train
image70.jpg,image70,train_copy,train,True,True,copied_to_train
image71.jpg,image71,train_copy,train,True,True,copied_to_train
image72.jpg,image72,train_copy,train,True,True,copied_to_train
image73.jpg,image73,train_copy,train,True,True,copied_to_train
image74.jpg,image74,train_copy,train,True,True,copied_to_train
image75.jpg,image75,train_copy,train,True,True,copied_to_train
image76.jpg,image76,train_copy,train,True,True,copied_to_train
image77.jpg,image77,train_copy,train,True,True,copied_to_train
image78.jpg,image78,train_copy,train,True,True,copied_to_train
image79.jpg,image79,train_copy,train,True,True,copied_to_train
image796.jpg,image796,train_copy,train,True,True,copied_to_train
image797.jpg,image797,train_copy,train,True,True,copied_to_train
image798.jpg,image798,train_copy,train,True,True,copied_to_train
image799.jpg,image799,train_copy,train,True,True,copied_to_train
image8.jpg,image8,train_copy,train,True,True,copied_to_train
image80.jpg,image80,train_copy,train,True,True,copied_to_train
image800.jpg,image800,train_copy,train,True,True,copied_to_train
image801.jpg,image801,train_copy,train,True,True,copied_to_train
image802.jpg,image802,train_copy,train,True,True,copied_to_train
image803.jpg,image803,train_copy,train,True,True,copied_to_train
image804.jpg,image804,train_copy,train,True,True,copied_to_train
image805.jpg,image805,train_copy,train,True,True,copied_to_train
image806.jpg,image806,train_copy,train,True,True,copied_to_train
image807.jpg,image807,train_copy,train,True,True,copied_to_train
image808.jpg,image808,train_copy,train,True,True,copied_to_train
image809.jpg,image809,train_copy,train,True,True,copied_to_train
image81.jpg,image81,train_copy,train,True,True,copied_to_train
image810.jpg,image810,train_copy,train,True,True,copied_to_train
image811.jpg,image811,train_copy,train,True,True,copied_to_train
image812.jpg,image812,train_copy,train,True,True,copied_to_train
image813.jpg,image813,train_copy,train,True,True,copied_to_train
image814.jpg,image814,train_copy,train,True,True,copied_to_train
image815.jpg,image815,train_copy,train,True,True,copied_to_train
image816.jpg,image816,train_copy,train,True,True,copied_to_train
image817.jpg,image817,train_copy,train,True,True,copied_to_train
image818.jpg,image818,train_copy,train,True,True,copied_to_train
image819.jpg,image819,train_copy,train,True,True,copied_to_train
image82.jpg,image82,train_copy,train,True,True,copied_to_train
image820.jpg,image820,train_copy,train,True,True,copied_to_train
image821.jpg,image821,train_copy,train,True,True,copied_to_train
image822.jpg,image822,train_copy,train,True,True,copied_to_train
image823.jpg,image823,train_copy,train,True,True,copied_to_train
image824.jpg,image824,train_copy,train,True,True,copied_to_train
image825.jpg,image825,train_copy,train,True,True,copied_to_train
image826.jpg,image826,train_copy,train,True,True,copied_to_train
image827.jpg,image827,train_copy,train,True,True,copied_to_train
image828.jpg,image828,train_copy,train,True,True,copied_to_train
image829.jpg,image829,train_copy,train,True,True,copied_to_train
image83.jpg,image83,train_copy,train,True,True,copied_to_train
image839.jpg,image839,train_copy,train,True,True,copied_to_train
image84.jpg,image84,train_copy,train,True,True,copied_to_train
image840.jpg,image840,train_copy,train,True,True,copied_to_train
image841.jpg,image841,train_copy,train,True,True,copied_to_train
image842.jpg,image842,train_copy,train,True,True,copied_to_train
image843.jpg,image843,train_copy,train,True,True,copied_to_train
image844.jpg,image844,train_copy,train,True,True,copied_to_train
image845.jpg,image845,train_copy,train,True,True,copied_to_train
image846.jpg,image846,train_copy,train,True,True,copied_to_train
image847.jpg,image847,train_copy,train,True,True,copied_to_train
image848.jpg,image848,train_copy,train,True,True,copied_to_train
image849.jpg,image849,train_copy,train,True,True,copied_to_train
image85.jpg,image85,train_copy,train,True,True,copied_to_train
image850.jpg,image850,train_copy,train,True,True,copied_to_train
image851.jpg,image851,train_copy,train,True,True,copied_to_train
image852.jpg,image852,train_copy,train,True,True,copied_to_train
image853.jpg,image853,train_copy,train,True,True,copied_to_train
image854.jpg,image854,train_copy,train,True,True,copied_to_train
image855.jpg,image855,train_copy,train,True,True,copied_to_train
image856.jpg,image856,train_copy,train,True,True,copied_to_train
image857.jpg,image857,train_copy,train,True,True,copied_to_train
image858.jpg,image858,train_copy,train,True,True,copied_to_train
image859.jpg,image859,train_copy,train,True,True,copied_to_train
image86.jpg,image86,train_copy,train,True,True,copied_to_train
image860.jpg,image860,train_copy,train,True,True,copied_to_train
image861.jpg,image861,train_copy,train,True,True,copied_to_train
image862.jpg,image862,train_copy,train,True,True,copied_to_train
image863.jpg,image863,train_copy,train,True,True,copied_to_train
image864.jpg,image864,train_copy,train,True,True,copied_to_train
image865.jpg,image865,train_copy,train,True,True,copied_to_train
image866.jpg,image866,train_copy,train,True,True,copied_to_train
image867.jpg,image867,train_copy,train,True,True,copied_to_train
image87.jpg,image87,train_copy,train,True,True,copied_to_train
image877.jpg,image877,train_copy,train,True,True,copied_to_train
image878.jpg,image878,train_copy,train,True,True,copied_to_train
image879.jpg,image879,train_copy,train,True,True,copied_to_train
image88.jpg,image88,train_copy,train,True,True,copied_to_train
image880.jpg,image880,train_copy,train,True,True,copied_to_train
image881.jpg,image881,train_copy,train,True,True,copied_to_train
image882.jpg,image882,train_copy,train,True,True,copied_to_train
image883.jpg,image883,train_copy,train,True,True,copied_to_train
image884.jpg,image884,train_copy,train,True,True,copied_to_train
image885.jpg,image885,train_copy,train,True,True,copied_to_train
image89.jpg,image89,train_copy,train,True,True,copied_to_train
image9.jpg,image9,train_copy,train,True,True,copied_to_train
image90.jpg,image90,train_copy,train,True,True,copied_to_train
image91.jpg,image91,train_copy,train,True,True,copied_to_train
image92.jpg,image92,train_copy,train,True,True,copied_to_train
image93.jpg,image93,train_copy,train,True,True,copied_to_train
image937.jpg,image937,train_copy,train,True,True,copied_to_train
image938.jpg,image938,train_copy,train,True,True,copied_to_train
image939.jpg,image939,train_copy,train,True,True,copied_to_train
image94.jpg,image94,train_copy,train,True,True,copied_to_train
image940.jpg,image940,train_copy,train,True,True,copied_to_train
image941.jpg,image941,train_copy,train,True,True,copied_to_train
image942.jpg,image942,train_copy,train,True,True,copied_to_train
image943.jpg,image943,train_copy,train,True,True,copied_to_train
image944.jpg,image944,train_copy,train,True,True,copied_to_train
image945.jpg,image945,train_copy,train,True,True,copied_to_train
image946.jpg,image946,train_copy,train,True,True,copied_to_train
image947.jpg,image947,train_copy,train,True,True,copied_to_train
image948.jpg,image948,train_copy,train,True,True,copied_to_train
image949.jpg,image949,train_copy,train,True,True,copied_to_train
image95.jpg,image95,train_copy,train,True,True,copied_to_train
image950.jpg,image950,train_copy,train,True,True,copied_to_train
image951.jpg,image951,train_copy,train,True,True,copied_to_train
image952.jpg,image952,train_copy,train,True,True,copied_to_train
image953.jpg,image953,train_copy,train,True,True,copied_to_train
image954.jpg,image954,train_copy,train,True,True,copied_to_train
image955.jpg,image955,train_copy,train,True,True,copied_to_train
image956.jpg,image956,train_copy,train,True,True,copied_to_train
image957.jpg,image957,train_copy,train,True,True,copied_to_train
image958.jpg,image958,train_copy,train,True,True,copied_to_train
image959.jpg,image959,train_copy,train,True,True,copied_to_train
image96.jpg,image96,train_copy,train,True,True,copied_to_train
image960.jpg,image960,train_copy,train,True,True,copied_to_train
image961.jpg,image961,train_copy,train,True,True,copied_to_train
image962.jpg,image962,train_copy,train,True,True,copied_to_train
image963.jpg,image963,train_copy,train,True,True,copied_to_train
image964.jpg,image964,train_copy,train,True,True,copied_to_train
image965.jpg,image965,train_copy,train,True,True,copied_to_train
image966.jpg,image966,train_copy,train,True,True,copied_to_train
image967.jpg,image967,train_copy,train,True,True,copied_to_train
image968.jpg,image968,train_copy,train,True,True,copied_to_train
image969.jpg,image969,train_copy,train,True,True,copied_to_train
image97.jpg,image97,train_copy,train,True,True,copied_to_train
image970.jpg,image970,train_copy,train,True,True,copied_to_train
image971.jpg,image971,train_copy,train,True,True,copied_to_train
image972.jpg,image972,train_copy,train,True,True,copied_to_train
image98.jpg,image98,train_copy,train,True,True,copied_to_train
image99.jpg,image99,train_copy,train,True,True,copied_to_train
imgR145.jpg,imgr145,train_copy,train,True,True,copied_to_train
imgR146.jpg,imgr146,train_copy,train,True,True,copied_to_train
imgR147.jpg,imgr147,train_copy,train,True,True,copied_to_train
imgR148.jpg,imgr148,train_copy,train,True,True,copied_to_train
imgR149.jpg,imgr149,train_copy,train,True,True,copied_to_train
imgR150.jpg,imgr150,train_copy,train,True,True,copied_to_train
imgR151.jpg,imgr151,train_copy,train,True,True,copied_to_train
imgR152.jpg,imgr152,train_copy,train,True,True,copied_to_train
imgR153.jpg,imgr153,train_copy,train,True,True,copied_to_train
imgR154.jpg,imgr154,train_copy,train,True,True,copied_to_train
imgR155.jpg,imgr155,train_copy,train,True,True,copied_to_train
imgR156.jpg,imgr156,train_copy,train,True,True,copied_to_train
imgR157.jpg,imgr157,train_copy,train,True,True,copied_to_train
imgR158.jpg,imgr158,train_copy,train,True,True,copied_to_train
imgR159.jpg,imgr159,train_copy,train,True,True,copied_to_train
imgR181.jpg,imgr181,train_copy,train,True,True,copied_to_train
imgR182.jpg,imgr182,train_copy,train,True,True,copied_to_train
imgR183.jpg,imgr183,train_copy,train,True,True,copied_to_train
imgR184.jpg,imgr184,train_copy,train,True,True,copied_to_train
imgR185.jpg,imgr185,train_copy,train,True,True,copied_to_train
imgR186.jpg,imgr186,train_copy,train,True,True,copied_to_train
imgR187.jpg,imgr187,train_copy,train,True,True,copied_to_train
imgR188.jpg,imgr188,train_copy,train,True,True,copied_to_train
imgR189.jpg,imgr189,train_copy,train,True,True,copied_to_train
imgR190.jpg,imgr190,train_copy,train,True,True,copied_to_train
imgR191.jpg,imgr191,train_copy,train,True,True,copied_to_train
imgR192.jpg,imgr192,train_copy,train,True,True,copied_to_train
imgR193.jpg,imgr193,train_copy,train,True,True,copied_to_train
imgR194.jpg,imgr194,train_copy,train,True,True,copied_to_train
imgR195.jpg,imgr195,train_copy,train,True,True,copied_to_train
imgR196.jpg,imgr196,train_copy,train,True,True,copied_to_train
imgR197.jpg,imgr197,train_copy,train,True,True,copied_to_train
imgR198.jpg,imgr198,train_copy,train,True,True,copied_to_train
imgR199.jpg,imgr199,train_copy,train,True,True,copied_to_train
imgR200.jpg,imgr200,train_copy,train,True,True,copied_to_train
image875.jpg,image875,reserve_copy,reserve,True,True,copied_to_reserve
image876.jpg,image876,reserve_copy,reserve,True,True,copied_to_reserve
image522.jpg,image522,reserve_copy,reserve,True,True,copied_to_reserve
image874.jpg,image874,reserve_copy,reserve,True,True,copied_to_reserve
image748.jpg,image748,reserve_copy,reserve,True,True,copied_to_reserve
image515.jpg,image515,reserve_copy,reserve,True,True,copied_to_reserve
image615.jpg,image615,reserve_copy,reserve,True,True,copied_to_reserve
image514.jpg,image514,reserve_copy,reserve,True,True,copied_to_reserve
image771.jpg,image771,reserve_copy,reserve,True,True,copied_to_reserve
image781.jpg,image781,reserve_copy,reserve,True,True,copied_to_reserve
image511.jpg,image511,reserve_copy,reserve,True,True,copied_to_reserve
image932.jpg,image932,reserve_copy,reserve,True,True,copied_to_reserve
image551.jpg,image551,reserve_copy,reserve,True,True,copied_to_reserve
imgR160.jpg,imgr160,reserve_copy,reserve,True,True,copied_to_reserve
image559.jpg,image559,reserve_copy,reserve,True,True,copied_to_reserve
image510.jpg,image510,reserve_copy,reserve,True,True,copied_to_reserve
image508.jpg,image508,reserve_copy,reserve,True,True,copied_to_reserve
image561.jpg,image561,reserve_copy,reserve,True,True,copied_to_reserve
image545.jpg,image545,reserve_copy,reserve,True,True,copied_to_reserve
image793.jpg,image793,reserve_copy,reserve,True,True,copied_to_reserve
image547.jpg,image547,reserve_copy,reserve,True,True,copied_to_reserve
image922.jpg,image922,reserve_copy,reserve,True,True,copied_to_reserve
image973.jpg,image973,reserve_copy,reserve,True,True,copied_to_reserve
image905.jpg,image905,reserve_copy,reserve,True,True,copied_to_reserve
image978.jpg,image978,reserve_copy,reserve,True,True,copied_to_reserve
image903.jpg,image903,reserve_copy,reserve,True,True,copied_to_reserve
image982.jpg,image982,reserve_copy,reserve,True,True,copied_to_reserve
image895.jpg,image895,reserve_copy,reserve,True,True,copied_to_reserve
image901.jpg,image901,reserve_copy,reserve,True,True,copied_to_reserve
image1004.jpg,image1004,reserve_copy,reserve,True,True,copied_to_reserve
image629.jpg,image629,val_move,non_snow,True,True,assigned_to_val
image758.jpg,image758,val_move,non_snow,True,True,assigned_to_val
image921.jpg,image921,val_move,non_snow,True,True,assigned_to_val
image550.jpg,image550,val_move,non_snow,True,True,assigned_to_val
image528.jpg,image528,val_move,non_snow,True,True,assigned_to_val
imgR164.jpg,imgr164,val_move,non_snow,True,True,assigned_to_val
image891.jpg,image891,val_move,non_snow,True,True,assigned_to_val
image723.jpg,image723,val_move,non_snow,True,True,assigned_to_val
image625.jpg,image625,val_move,non_snow,True,True,assigned_to_val
imgR173.jpg,imgr173,val_move,non_snow,True,True,assigned_to_val
image695.jpg,image695,val_move,non_snow,True,True,assigned_to_val
image621.jpg,image621,val_move,non_snow,True,True,assigned_to_val
image751.jpg,image751,val_move,non_snow,True,True,assigned_to_val
image887.jpg,image887,val_move,non_snow,True,True,assigned_to_val
image868.jpg,image868,val_move,non_snow,True,True,assigned_to_val
image1001.jpg,image1001,val_move,non_snow,True,True,assigned_to_val
imgR175.jpg,imgr175,val_move,non_snow,True,True,assigned_to_val
image833.jpg,image833,val_move,non_snow,True,True,assigned_to_val
image934.jpg,image934,val_move,non_snow,True,True,assigned_to_val
image704.jpg,image704,val_move,non_snow,True,True,assigned_to_val
image622.jpg,image622,val_move,non_snow,True,True,assigned_to_val
image542.jpg,image542,val_move,non_snow,True,True,assigned_to_val
image560.jpg,image560,val_move,non_snow,True,True,assigned_to_val
image502.jpg,image502,val_move,non_snow,True,True,assigned_to_val
image740.jpg,image740,val_move,non_snow,True,True,assigned_to_val
image837.jpg,image837,val_move,non_snow,True,True,assigned_to_val
image712.jpg,image712,val_move,non_snow,True,True,assigned_to_val
image618.jpg,image618,val_move,non_snow,True,True,assigned_to_val
image541.jpg,image541,val_move,non_snow,True,True,assigned_to_val
image700.jpg,image700,val_move,non_snow,True,True,assigned_to_val
image619.jpg,image619,val_move,non_snow,True,True,assigned_to_val
imgR174.jpg,imgr174,val_move,non_snow,True,True,assigned_to_val
image570.jpg,image570,val_move,non_snow,True,True,assigned_to_val
image917.jpg,image917,val_move,non_snow,True,True,assigned_to_val
imgR168.jpg,imgr168,val_move,non_snow,True,True,assigned_to_val
imgR167.jpg,imgr167,val_move,non_snow,True,True,assigned_to_val
image1008.jpg,image1008,val_move,non_snow,True,True,assigned_to_val
image604.jpg,image604,val_move,non_snow,True,True,assigned_to_val
image731.jpg,image731,val_move,non_snow,True,True,assigned_to_val
image715.jpg,image715,val_move,non_snow,True,True,assigned_to_val
image526.jpg,image526,val_move,non_snow,True,True,assigned_to_val
image626.jpg,image626,val_move,non_snow,True,True,assigned_to_val
image612.jpg,image612,val_move,non_snow,True,True,assigned_to_val
image503.jpg,image503,val_move,non_snow,True,True,assigned_to_val
image757.jpg,image757,val_move,non_snow,True,True,assigned_to_val
image530.jpg,image530,val_move,non_snow,True,True,assigned_to_val
image555.jpg,image555,val_move,non_snow,True,True,assigned_to_val
image831.jpg,image831,val_move,non_snow,True,True,assigned_to_val
image705.jpg,image705,val_move,non_snow,True,True,assigned_to_val
image782.jpg,image782,val_move,non_snow,True,True,assigned_to_val
image777.jpg,image777,val_move,non_snow,True,True,assigned_to_val
image836.jpg,image836,val_move,non_snow,True,True,assigned_to_val
image746.jpg,image746,val_move,non_snow,True,True,assigned_to_val
image538.jpg,image538,val_move,non_snow,True,True,assigned_to_val
image513.jpg,image513,val_move,non_snow,True,True,assigned_to_val
imgR169.jpg,imgr169,val_move,non_snow,True,True,assigned_to_val
image548.jpg,image548,val_move,non_snow,True,True,assigned_to_val
imgR165.jpg,imgr165,val_move,non_snow,True,True,assigned_to_val
image628.jpg,image628,val_move,non_snow,True,True,assigned_to_val
image536.jpg,image536,val_move,non_snow,True,True,assigned_to_val
image773.jpg,image773,val_move,non_snow,True,True,assigned_to_val
image691.jpg,image691,val_move,non_snow,True,True,assigned_to_val
image564.jpg,image564,val_move,non_snow,True,True,assigned_to_val
image501.jpg,image501,val_move,non_snow,True,True,assigned_to_val
image998.jpg,image998,val_move,non_snow,True,True,assigned_to_val
imgR171.jpg,imgr171,val_move,non_snow,True,True,assigned_to_val
image710.jpg,image710,val_move,non_snow,True,True,assigned_to_val
image506.jpg,image506,val_move,non_snow,True,True,assigned_to_val
image720.jpg,image720,val_move,non_snow,True,True,assigned_to_val
image738.jpg,image738,val_move,non_snow,True,True,assigned_to_val
imgR163.jpg,imgr163,val_move,non_snow,True,True,assigned_to_val
image889.jpg,image889,val_move,non_snow,True,True,assigned_to_val
image713.jpg,image713,val_move,non_snow,True,True,assigned_to_val
image888.jpg,image888,val_move,non_snow,True,True,assigned_to_val
image721.jpg,image721,val_move,non_snow,True,True,assigned_to_val
image739.jpg,image739,val_move,non_snow,True,True,assigned_to_val
image535.jpg,image535,val_move,non_snow,True,True,assigned_to_val
image517.jpg,image517,val_move,non_snow,True,True,assigned_to_val
image566.jpg,image566,val_move,non_snow,True,True,assigned_to_val
image605.jpg,image605,val_move,non_snow,True,True,assigned_to_val
image762.jpg,image762,val_move,non_snow,True,True,assigned_to_val
image725.jpg,image725,val_move,non_snow,True,True,assigned_to_val
image795.jpg,image795,val_move,snow,True,True,assigned_to_val
image915.jpg,image915,val_move,snow,True,True,assigned_to_val
image919.jpg,image919,val_move,snow,True,True,assigned_to_val
image1007.jpg,image1007,val_move,snow,True,True,assigned_to_val
image913.jpg,image913,val_move,snow,True,True,assigned_to_val
image981.jpg,image981,val_move,snow,True,True,assigned_to_val
image907.jpg,image907,val_move,snow,True,True,assigned_to_val
image983.jpg,image983,val_move,snow,True,True,assigned_to_val
image910.jpg,image910,val_move,snow,True,True,assigned_to_val
image898.jpg,image898,val_move,snow,True,True,assigned_to_val
image993.jpg,image993,val_move,snow,True,True,assigned_to_val
image916.jpg,image916,val_move,snow,True,True,assigned_to_val
image975.jpg,image975,val_move,snow,True,True,assigned_to_val
image933.jpg,image933,val_move,snow,True,True,assigned_to_val
image936.jpg,image936,val_move,snow,True,True,assigned_to_val
image988.jpg,image988,val_move,snow,True,True,assigned_to_val
image519.jpg,image519,val_move,snow,True,True,assigned_to_val
image929.jpg,image929,val_move,snow,True,True,assigned_to_val
image558.jpg,image558,test_move,non_snow,True,True,assigned_to_test
image753.jpg,image753,test_move,non_snow,True,True,assigned_to_test
image930.jpg,image930,test_move,non_snow,True,True,assigned_to_test
image722.jpg,image722,test_move,non_snow,True,True,assigned_to_test
image760.jpg,image760,test_move,non_snow,True,True,assigned_to_test
image894.jpg,image894,test_move,non_snow,True,True,assigned_to_test
image617.jpg,image617,test_move,non_snow,True,True,assigned_to_test
image749.jpg,image749,test_move,non_snow,True,True,assigned_to_test
image537.jpg,image537,test_move,non_snow,True,True,assigned_to_test
image525.jpg,image525,test_move,non_snow,True,True,assigned_to_test
image609.jpg,image609,test_move,non_snow,True,True,assigned_to_test
image569.jpg,image569,test_move,non_snow,True,True,assigned_to_test
image624.jpg,image624,test_move,non_snow,True,True,assigned_to_test
imgR179.jpg,imgr179,test_move,non_snow,True,True,assigned_to_test
image752.jpg,image752,test_move,non_snow,True,True,assigned_to_test
image788.jpg,image788,test_move,non_snow,True,True,assigned_to_test
image724.jpg,image724,test_move,non_snow,True,True,assigned_to_test
image830.jpg,image830,test_move,non_snow,True,True,assigned_to_test
image714.jpg,image714,test_move,non_snow,True,True,assigned_to_test
image920.jpg,image920,test_move,non_snow,True,True,assigned_to_test
image892.jpg,image892,test_move,non_snow,True,True,assigned_to_test
image507.jpg,image507,test_move,non_snow,True,True,assigned_to_test
image611.jpg,image611,test_move,non_snow,True,True,assigned_to_test
image707.jpg,image707,test_move,non_snow,True,True,assigned_to_test
image504.jpg,image504,test_move,non_snow,True,True,assigned_to_test
image534.jpg,image534,test_move,non_snow,True,True,assigned_to_test
image755.jpg,image755,test_move,non_snow,True,True,assigned_to_test
image703.jpg,image703,test_move,non_snow,True,True,assigned_to_test
image706.jpg,image706,test_move,non_snow,True,True,assigned_to_test
image553.jpg,image553,test_move,non_snow,True,True,assigned_to_test
image832.jpg,image832,test_move,non_snow,True,True,assigned_to_test
image744.jpg,image744,test_move,non_snow,True,True,assigned_to_test
image873.jpg,image873,test_move,non_snow,True,True,assigned_to_test
image872.jpg,image872,test_move,non_snow,True,True,assigned_to_test
image732.jpg,image732,test_move,non_snow,True,True,assigned_to_test
image734.jpg,image734,test_move,non_snow,True,True,assigned_to_test
image893.jpg,image893,test_move,non_snow,True,True,assigned_to_test
image733.jpg,image733,test_move,non_snow,True,True,assigned_to_test
image871.jpg,image871,test_move,non_snow,True,True,assigned_to_test
image699.jpg,image699,test_move,non_snow,True,True,assigned_to_test
image869.jpg,image869,test_move,non_snow,True,True,assigned_to_test
imgR172.jpg,imgr172,test_move,non_snow,True,True,assigned_to_test
image834.jpg,image834,test_move,non_snow,True,True,assigned_to_test
image554.jpg,image554,test_move,non_snow,True,True,assigned_to_test
image523.jpg,image523,test_move,non_snow,True,True,assigned_to_test
image557.jpg,image557,test_move,non_snow,True,True,assigned_to_test
image616.jpg,image616,test_move,non_snow,True,True,assigned_to_test
image531.jpg,image531,test_move,non_snow,True,True,assigned_to_test
image729.jpg,image729,test_move,non_snow,True,True,assigned_to_test
image552.jpg,image552,test_move,non_snow,True,True,assigned_to_test
image728.jpg,image728,test_move,non_snow,True,True,assigned_to_test
image783.jpg,image783,test_move,non_snow,True,True,assigned_to_test
image1000.jpg,image1000,test_move,non_snow,True,True,assigned_to_test
image924.jpg,image924,test_move,non_snow,True,True,assigned_to_test
image754.jpg,image754,test_move,non_snow,True,True,assigned_to_test
image711.jpg,image711,test_move,non_snow,True,True,assigned_to_test
imgR176.jpg,imgr176,test_move,non_snow,True,True,assigned_to_test
image890.jpg,image890,test_move,non_snow,True,True,assigned_to_test
image627.jpg,image627,test_move,non_snow,True,True,assigned_to_test
image791.jpg,image791,test_move,non_snow,True,True,assigned_to_test
image770.jpg,image770,test_move,non_snow,True,True,assigned_to_test
image533.jpg,image533,test_move,non_snow,True,True,assigned_to_test
image1002.jpg,image1002,test_move,non_snow,True,True,assigned_to_test
imgR177.jpg,imgr177,test_move,non_snow,True,True,assigned_to_test
image603.jpg,image603,test_move,non_snow,True,True,assigned_to_test
image735.jpg,image735,test_move,non_snow,True,True,assigned_to_test
image719.jpg,image719,test_move,non_snow,True,True,assigned_to_test
imgR161.jpg,imgr161,test_move,non_snow,True,True,assigned_to_test
image698.jpg,image698,test_move,non_snow,True,True,assigned_to_test
image790.jpg,image790,test_move,non_snow,True,True,assigned_to_test
image708.jpg,image708,test_move,non_snow,True,True,assigned_to_test
image544.jpg,image544,test_move,non_snow,True,True,assigned_to_test
image543.jpg,image543,test_move,non_snow,True,True,assigned_to_test
image532.jpg,image532,test_move,non_snow,True,True,assigned_to_test
image512.jpg,image512,test_move,non_snow,True,True,assigned_to_test
image527.jpg,image527,test_move,non_snow,True,True,assigned_to_test
image726.jpg,image726,test_move,non_snow,True,True,assigned_to_test
image730.jpg,image730,test_move,non_snow,True,True,assigned_to_test
image897.jpg,image897,test_move,non_snow,True,True,assigned_to_test
image835.jpg,image835,test_move,non_snow,True,True,assigned_to_test
imgR180.jpg,imgr180,test_move,non_snow,True,True,assigned_to_test
image792.jpg,image792,test_move,non_snow,True,True,assigned_to_test
image768.jpg,image768,test_move,non_snow,True,True,assigned_to_test
image709.jpg,image709,test_move,non_snow,True,True,assigned_to_test
image750.jpg,image750,test_move,non_snow,True,True,assigned_to_test
