filename,environment,object_area_ratio,fg_bg_color_distance,contrast_score,blur_score,edge_complexity,hard_positive_score,selected
image929.jpg,snow,0.14316979,77.26090240,75.76616669,982.69030042,6.35878310,0.63937999,False
image930.jpg,non_snow,0.05094454,27.54697990,23.89067841,3666.03330150,4.54502567,0.83044547,False
image931.jpg,non_snow,0.00262670,62.66592026,62.93512726,3873.76811169,6.17637886,0.74031854,False
image932.jpg,non_snow,0.00219387,15.24659729,8.22622681,5762.86535297,4.78378168,0.89181438,True
image933.jpg,non_snow,0.10865613,72.08682251,71.59933472,7940.85522759,7.14060183,0.64694577,False
image934.jpg,non_snow,0.12842895,49.59942245,47.77369690,8532.89318543,6.55812242,0.70752794,False
image935.jpg,snow,0.07593703,43.16756058,44.50971985,864.16688452,6.24029641,0.77903964,False
image936.jpg,snow,0.05124457,85.25969696,84.13884735,5123.68626735,4.48324397,0.63231053,False
image973.jpg,snow,0.00201823,5.06095457,1.70184326,71.22471319,4.92744990,0.94342213,True
image974.jpg,snow,0.00236328,4.43176174,3.99230957,70.45604060,4.84617819,0.94065772,True
image975.jpg,snow,0.00255317,4.18563318,3.46656799,69.28498408,4.71078856,0.94116979,True
image976.jpg,snow,0.34664356,20.89052200,20.16645813,574.11503749,5.41721057,0.72019810,False
image977.jpg,snow,0.00221029,5.34885359,5.83441162,73.71932245,4.67939910,0.93561913,True
image978.jpg,snow,0.01035373,13.03729153,15.22393799,76.53901150,7.28447584,0.91587026,True
image979.jpg,snow,0.00865451,17.37662697,19.98045349,71.95071774,7.35701589,0.90229106,False
image980.jpg,snow,0.19432918,54.54581833,54.81938171,853.56118596,6.91561071,0.68892532,False
image981.jpg,snow,0.00822157,17.97711754,20.62081909,77.30307288,7.27041113,0.90007316,False
image982.jpg,snow,0.00848416,15.40181160,17.74491882,66.12754082,6.88834422,0.90709620,True
image983.jpg,snow,0.01849935,26.38870621,28.02903748,70.70805088,6.83717365,0.86718948,False
image984.jpg,snow,0.01569661,27.13729858,28.63932800,76.11466582,7.20217784,0.86794761,False
image985.jpg,snow,0.01406033,30.21955681,31.92558289,83.25375994,6.90496447,0.85702737,False
image986.jpg,snow,0.01230903,26.66113281,28.25207520,91.27394719,6.20744812,0.86645927,False
image987.jpg,snow,0.01241211,28.40441322,30.14822388,86.01142248,5.40131619,0.85687844,False
image988.jpg,snow,0.49654472,42.39627838,44.75627136,774.57191581,4.39614397,0.56710394,False
image989.jpg,snow,0.12768293,78.46905518,81.25300598,889.27037204,7.66443814,0.64299819,False
image990.jpg,snow,0.17407537,13.35133266,12.41172791,438.73439574,6.14728592,0.83303413,False
image991.jpg,snow,0.35847490,11.87179852,12.27619934,7401.06805644,6.72842040,0.72045610,False
image992.jpg,snow,0.15020891,5.35086632,0.78953552,346.18709357,6.27495146,0.87700328,False
image993.jpg,snow,0.16413015,43.62821960,44.73149109,376.66123796,5.25705052,0.73243560,False
image994.jpg,non_snow,0.37350051,51.88155365,49.63116455,312.60455131,5.61346669,0.61029403,False
image995.jpg,snow,0.20115169,34.06101608,35.00923157,662.28391835,5.09261383,0.74390059,False
image996.jpg,snow,0.16238122,35.53908539,36.27880859,553.75221070,5.47827724,0.76046749,False
image997.jpg,non_snow,0.17286751,65.01320648,64.90943146,1777.91153766,6.71827441,0.66118872,False
image998.jpg,non_snow,0.20308989,60.84555435,61.17233276,1926.26940236,6.16354163,0.65630137,False
image999.jpg,snow,0.19761470,55.73049545,58.77775574,458.89592900,5.87738904,0.67629712,False
imgR160.jpg,non_snow,0.14585069,7.11766624,0.16687775,354.63719131,7.72486240,0.88339774,True
imgR161.jpg,non_snow,0.15034667,23.47154045,21.49199677,200.47121645,5.25175587,0.81005539,False
imgR162.jpg,non_snow,0.26438004,3.60214424,2.00586700,2634.92064339,6.83465838,0.81597757,False
imgR163.jpg,non_snow,0.09485156,56.86758041,51.33533478,4974.24594581,4.33542891,0.70999705,False
imgR164.jpg,non_snow,0.10141689,44.04632568,38.86454773,14502.53932916,5.19481574,0.71337297,False
imgR165.jpg,non_snow,0.35219474,46.01716995,46.76352692,11866.12236821,7.19526620,0.59576537,False
imgR167.jpg,non_snow,0.38374222,35.60511017,33.72348022,761.89086132,5.48150704,0.65539140,False
imgR168.jpg,non_snow,0.27061333,4.77492714,2.94373703,790.73583965,6.84437401,0.81697379,False
imgR169.jpg,non_snow,0.45888889,18.43778801,8.78018188,2235.14663338,7.84300236,0.69083959,False
imgR170.jpg,non_snow,0.37335654,51.89513779,32.98295593,4684.94260373,9.04403410,0.63257035,False
imgR171.jpg,non_snow,0.25617600,10.70898628,10.91790771,4481.88545166,7.90285587,0.79151925,False
imgR172.jpg,non_snow,0.32412553,73.46987915,72.64363861,8040.84744395,6.50649705,0.53465584,False
imgR173.jpg,non_snow,0.34383467,25.79502869,24.76955414,2280.51498087,6.18371595,0.70258243,False
imgR174.jpg,non_snow,0.05985918,9.05714035,0.70650482,26237.56823912,6.00554858,0.80845338,False
imgR175.jpg,non_snow,0.23692800,37.77081299,34.07326508,11166.18956859,4.29241076,0.67503658,False
imgR176.jpg,non_snow,0.10806756,45.30913925,39.61604309,12674.67769197,4.53563620,0.71118622,False
imgR177.jpg,non_snow,0.18125511,67.33970642,50.56079102,17952.54551351,5.25304150,0.60185397,False
imgR178.jpg,non_snow,0.13548622,25.95772552,13.65845490,14353.43424612,5.51826518,0.76822737,False
imgR179.jpg,non_snow,0.22985956,16.00535583,10.11620331,15651.39269383,5.72945973,0.74096846,False
imgR180.jpg,non_snow,0.35672533,2.43424988,1.36100006,15529.07933105,6.96832342,0.72240598,False
